,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,explicit,artists,like
1981,0.832,0.528,5,-7.972,0,0.0372,0.85,0.00295,0.101,0.437,124.4,265259,4,42,True,['Dinos'],0
1982,0.817,0.663,1,-9.471,1,0.0412,0.0791,0.00636,0.288,0.65,115.014,163402,4,28,True,['Makala'],0
1983,0.636,0.787,4,-1.884,1,0.0556,0.262,3.25e-06,0.238,0.232,135.96,200907,4,45,True,['Ateyaba'],0
1984,0.838,0.827,1,-5.57,1,0.477,0.0271,0.0,0.326,0.636,142.073,196101,4,37,True,"['Tizzo', 'Shreez']",0
1985,0.797,0.801,1,-5.261,1,0.176,0.0664,0.000466,0.15,0.527,145.928,131553,4,20,True,"['Tizzo', 'Shreez']",0
1986,0.768,0.591,5,-9.239,1,0.331,0.248,0.0,0.153,0.548,140.103,233613,4,23,True,"['Tizzo', 'Shreez', 'Izzy-S']",0
1987,0.878,0.808,1,-5.461,1,0.377,0.323,0.0,0.0848,0.804,141.017,170240,4,18,True,"['Tizzo', 'Shreez', 'Fesashi']",0
1988,0.796,0.718,10,-7.908,0,0.39,0.218,0.0,0.142,0.619,145.072,229277,4,20,True,"['Tizzo', 'Shreez', 'Soft']",0
1989,0.822,0.498,2,-11.346,1,0.417,0.0868,0.0,0.2,0.221,129.954,201273,4,32,True,"['Tizzo', 'Shreez', 'Soft']",0
1990,0.412,0.195,8,-10.288,1,0.0331,0.9,0.709,0.106,0.0778,133.918,372493,4,53,False,['Roy Hargrove'],0
1991,0.525,0.827,6,-5.489,1,0.404,0.0327,0.0,0.168,0.693,101.042,156947,4,37,True,"['KAYTRANADA', 'SiR']",0
1992,0.742,0.372,9,-9.308,1,0.0394,0.626,1.38e-06,0.0679,0.434,125.014,237389,4,57,False,['Her'],0
1993,0.552,0.741,11,-5.419,0,0.0542,0.284,8.2e-05,0.334,0.718,69.709,277046,4,56,True,"['Free Nationals', 'Daniel Caesar', 'Unknown Mortal Orchestra']",0
1994,0.476,0.652,1,-4.604,0,0.0258,0.613,0.606,0.159,0.229,98.917,259867,4,48,False,['Night Moves'],0
1995,0.571,0.612,7,-9.851,0,0.045,0.229,0.0,0.127,0.0812,133.995,249040,4,7,True,['The Weeknd'],0
1996,0.309,0.327,6,-12.752,0,0.195,0.698,0.0,0.0939,0.275,75.768,249520,1,43,False,['H.E.R.'],0
1997,0.71,0.407,10,-9.418,0,0.0925,0.63,0.000157,0.0948,0.339,118.091,219693,4,47,False,['H.E.R.'],0
1998,0.399,0.387,8,-12.455,1,0.237,0.518,1.88e-06,0.168,0.103,79.031,214240,4,41,False,['H.E.R.'],0
1999,0.429,0.398,7,-12.424,0,0.13,0.641,1.92e-05,0.0986,0.126,101.731,169133,4,38,False,['H.E.R.'],0
2000,0.4,0.488,3,-9.999,0,0.0553,0.736,7.46e-05,0.109,0.205,129.99,172253,4,41,False,['H.E.R.'],0
2001,0.699,0.639,5,-8.261,1,0.0451,0.231,0.000742,0.359,0.502,95.071,179738,4,37,True,['Makala'],0
2002,0.769,0.8,0,-8.005,1,0.0598,0.14,6.59e-05,0.106,0.419,107.017,204987,4,39,False,"['Myth Syzer', 'Hamza']",0
2003,0.781,0.906,5,-7.189,1,0.0596,0.0941,1.25e-05,0.0939,0.907,137.935,170465,4,28,False,['Makala'],0
2004,0.618,0.543,1,-9.812,0,0.0534,0.333,0.000116,0.155,0.403,130.058,185724,4,31,False,"['Makala', 'Ike Ortiz']",0
2005,0.901,0.563,0,-6.763,1,0.0476,0.174,0.000225,0.055,0.662,103.061,173200,4,53,False,['Bleu Jeans Bleu'],0
2006,0.781,0.75,6,-5.987,1,0.084,0.519,4.72e-05,0.133,0.243,121.001,225760,4,35,False,['Bleu Jeans Bleu'],0
2007,0.717,0.443,0,-8.488,1,0.0398,0.0448,0.351,0.111,0.214,94.009,198562,4,42,False,"['Kelela', 'Santa Muerte']",0
2008,0.833,0.976,11,-5.856,0,0.0508,0.000373,0.554,0.0743,0.574,127.013,250017,4,28,False,"['Kelela', 'DJ Lag']",0
2009,0.532,0.719,7,-4.856,1,0.0346,0.735,1.14e-05,0.0881,0.506,166.045,219904,4,28,False,"['Kelela', 'Rare Essence']",0
2010,0.555,0.285,10,-17.91,0,0.454,0.82,0.0,0.146,0.534,109.164,76893,3,18,True,['Masta Ace'],0
2011,0.802,0.908,9,-3.042,1,0.274,0.363,0.0,0.437,0.804,95.081,230440,4,25,True,"['Masta Ace', 'The Beatnuts', 'Rahzel']",0
2012,0.709,0.721,5,-5.773,0,0.345,0.0228,0.0,0.349,0.459,83.611,181493,4,27,True,['Masta Ace'],0
2013,0.551,0.661,10,-10.101,1,0.325,0.272,3.36e-05,0.0965,0.147,152.192,186267,4,56,True,['IAMDDB'],0
2014,0.911,0.744,4,-7.017,0,0.279,0.378,1.92e-05,0.257,0.792,122.05,169259,4,55,False,"['Nemir', 'Alpha Wann']",0
2015,0.655,0.913,11,-5.877,1,0.0854,0.408,5.58e-06,0.69,0.64,96.134,234667,4,22,True,"['Kid Cudi', 'HAIM']",0
2016,0.447,0.837,7,-7.44,1,0.425,0.44,0.0,0.303,0.697,86.061,197760,4,0,False,['Demi-Portion'],0
2017,0.448,0.733,3,-6.238,1,0.0292,0.0369,0.0425,0.169,0.407,142.008,258653,4,61,False,['Beach House'],0
2018,0.48,0.717,0,-6.663,1,0.23,0.0625,0.000685,0.0814,0.335,109.756,247547,4,53,True,['FKA twigs'],0
2019,0.462,0.796,9,-6.202,1,0.0322,0.384,0.0,0.296,0.824,204.028,264240,4,60,False,"['Eric Clapton', 'B.B. King']",0
2020,0.732,0.494,6,-13.571,0,0.0406,0.299,0.205,0.0919,0.799,126.986,221533,4,65,False,['The Rolling Stones'],0
2021,0.607,0.553,0,-11.188,0,0.0407,0.55,0.00327,0.104,0.338,133.785,390500,4,19,False,['The Tangent'],0
2022,0.447,0.442,8,-11.221,0,0.0471,0.0472,0.000559,0.331,0.776,159.967,188787,4,60,False,"['Mellow Fellow', 'Clairo']",0
2023,0.535,0.55,4,-7.249,1,0.0229,0.246,0.000105,0.124,0.619,90.086,324853,4,68,True,['Post Malone'],0
2024,0.701,0.684,8,-5.925,0,0.082,0.11,0.000125,0.149,0.23,92.972,206613,4,0,False,['Demi-Portion'],0
2025,0.395,0.741,2,-9.294,1,0.0588,0.0125,0.909,0.0727,0.465,139.079,536310,4,30,False,"[""Arturo O'Farrill"", 'Chucho Valdés']",0
2026,0.229,0.117,2,-13.743,1,0.0368,0.969,0.0264,0.0965,0.11,180.489,266280,3,36,False,['Ariane Moffatt'],0
2027,0.636,0.763,10,-6.354,0,0.0333,0.00951,1.77e-05,0.103,0.622,123.971,166120,4,39,False,['Ariane Moffatt'],0
2028,0.574,0.803,0,-6.423,1,0.0395,0.0456,0.0136,0.131,0.949,100.018,238093,4,22,False,['Ariane Moffatt'],0
2029,0.511,0.155,2,-10.378,1,0.0539,0.853,0.0,0.0941,0.293,134.701,243507,4,33,False,"['Patrice Michaud', 'Ariane Moffatt']",0
2030,0.671,0.984,7,-2.381,1,0.0955,0.0561,0.0,0.113,0.871,97.743,205733,4,51,False,['Red Hot Chili Peppers'],0
2031,0.781,0.852,5,-4.553,0,0.381,0.735,0.0,0.086,0.569,96.028,234994,4,52,True,['Moha La Squale'],0
2032,0.733,0.455,2,-12.283,1,0.0377,0.788,3.22e-05,0.0697,0.633,88.036,250867,4,50,False,['Kevin Johansen'],0
2033,0.766,0.63,9,-10.408,1,0.0342,0.724,0.00257,0.924,0.92,100.023,242000,4,42,False,['Diego Lorenzini'],0
2034,0.798,0.528,11,-9.866,0,0.17,0.021,0.0112,0.0806,0.868,125.005,146400,4,13,False,"['Eclectic Method', 'The Needle Drop']",0
2035,0.387,0.557,2,-9.738,1,0.057,0.0928,0.906,0.109,0.129,89.913,245987,4,24,False,['Grand Soleil'],0
2036,0.686,0.635,11,-7.695,1,0.0602,0.393,0.0,0.0982,0.335,95.041,294166,4,51,True,['Clarence James'],0
2037,0.483,0.58,8,-7.06,1,0.0272,0.0085,0.00108,0.0877,0.483,134.862,204840,3,6,False,['Terra Lightfoot'],0
2038,0.351,0.726,4,-6.133,0,0.0548,0.448,0.753,0.326,0.148,89.96,298000,4,27,False,['Post Animal'],0
2039,0.464,0.939,4,-4.189,1,0.0436,0.00391,0.0038,0.261,0.86,182.106,190674,4,40,False,['Alex Lahey'],0
2040,0.641,0.753,2,-5.291,1,0.032,0.0453,0.00212,0.111,0.42,114.45,197720,4,24,False,['Sons And Daughters'],0
2041,0.602,0.575,5,-12.827,1,0.0559,0.0236,0.00469,0.83,0.904,110.951,163427,4,9,False,['Johnny Cash'],0
2042,0.777,0.754,10,-3.227,0,0.047,0.0135,0.000295,0.0775,0.864,119.003,170293,4,22,False,['Lady Gaga'],0
2043,0.763,0.693,5,-3.973,0,0.0438,0.111,0.0,0.101,0.399,114.912,208307,4,44,False,['Lady Gaga'],0
2044,0.827,0.821,3,-5.864,1,0.0419,0.00748,0.0015,0.115,0.684,122.017,220627,4,11,False,"['Lady Gaga', 'Beyoncé']",0
2045,0.369,0.749,5,-4.481,1,0.0385,0.564,2.1e-05,0.0745,0.55,78.024,246147,4,0,False,['The Felice Brothers'],0
2046,0.574,0.232,1,-16.551,1,0.446,0.311,0.0,0.11,0.293,87.047,131533,4,22,True,['Masta Ace'],0
2047,0.936,0.495,1,-6.062,1,0.229,0.0254,0.0,0.087,0.299,139.951,161013,4,67,True,"['MadeinTYO', 'A$AP Ferg']",0
2048,0.485,0.783,11,-7.82,0,0.623,0.346,0.0,0.752,0.154,159.661,184599,4,53,True,"['Jaden', 'A$AP Rocky']",0
2049,0.666,0.432,6,-8.788,1,0.0323,0.334,0.0289,0.11,0.297,95.985,270476,4,58,False,['Elder Island'],0
2050,0.781,0.426,1,-9.541,1,0.0322,0.592,0.571,0.109,0.237,104.981,223584,4,58,False,['Klyne'],0
2051,0.578,0.422,9,-10.477,1,0.03,0.912,0.00215,0.0955,0.294,143.951,264653,4,6,False,['James Vincent McMorrow'],0
2052,0.572,0.409,3,-11.384,1,0.0377,0.662,0.296,0.125,0.351,129.983,247373,4,68,False,['Blanco White'],0
2053,0.334,0.458,0,-10.685,1,0.0454,0.42,0.136,0.143,0.217,141.922,223227,4,30,False,['Rhye'],0
2054,0.73,0.49,8,-9.592,1,0.035,0.584,0.488,0.102,0.0815,127.992,154403,4,38,False,['Tora'],0
2055,0.67,0.395,8,-16.417,0,0.076,0.78,0.653,0.0935,0.163,109.932,209827,4,53,False,['Henry Green'],0
2056,0.322,0.291,2,-11.359,1,0.0584,0.685,0.0,0.127,0.153,174.737,255205,3,64,False,['Aquilo'],0
2057,0.695,0.558,6,-10.001,0,0.0258,0.158,0.00321,0.14,0.257,103.995,204231,4,54,False,['DRAMA'],0
2058,0.451,0.0531,0,-18.353,1,0.0417,0.961,0.682,0.102,0.124,72.708,208889,4,33,False,['Rhye'],0
2059,0.661,0.379,0,-11.227,1,0.0638,0.125,0.0013,0.171,0.463,95.01,199587,4,5,False,['James Vincent McMorrow'],0
2060,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,223347,4,85,True,['Post Malone'],0
2061,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,178627,4,88,True,['Ariana Grande'],0
2062,0.753,0.905,6,-3.311,0,0.239,0.127,0.0,0.269,0.585,127.069,219413,4,56,True,"['The Game', 'Skrillex']",0
2063,0.718,0.54,8,-13.016,1,0.0414,0.286,0.00137,0.0803,0.848,148.101,297933,4,47,False,['Indochine'],0
2064,0.779,0.799,9,-6.359,1,0.15,0.158,0.0,0.209,0.414,109.944,270187,4,2,True,['Drake'],0
2065,0.597,0.656,10,-8.156,1,0.0335,0.566,0.00317,0.113,0.541,98.374,217627,4,0,False,['Jeff Lynne'],0
2066,0.512,0.673,0,-7.359,1,0.0523,0.289,3.04e-06,0.126,0.11,99.84,233813,4,65,True,['Post Malone'],0
2067,0.556,0.619,6,-6.327,0,0.209,0.125,0.0,0.17,0.212,84.158,244242,4,17,True,"['Allan Kingdom', 'Ramriddlz']",0
2068,0.294,0.407,0,-11.575,1,0.0308,0.0258,0.000219,0.0852,0.0378,101.052,235067,4,52,False,['The Beatles'],0
2069,0.641,0.599,5,-8.452,1,0.0478,0.449,0.022,0.128,0.232,130.018,210449,4,0,False,"['TOKiMONSTA', 'Anderson .Paak']",0
2070,0.776,0.662,1,-7.016,0,0.0489,0.00157,2.1e-05,0.0887,0.324,152.927,182733,4,63,True,['Yo Gotti'],0
2071,0.379,0.274,7,-10.304,1,0.0398,0.388,1.05e-05,0.118,0.279,66.417,446253,4,23,False,['Matt Holubowski'],0
2072,0.53,0.0521,0,-12.628,0,0.0424,0.942,1.16e-05,0.11,0.241,111.727,264019,4,20,False,['Safia Nolin'],0
2073,0.363,0.114,9,-13.082,1,0.0359,0.965,0.00737,0.113,0.0494,115.031,157491,4,46,False,['alt-J'],0
2074,0.614,0.613,1,-3.542,1,0.355,0.0403,2.18e-06,0.19,0.683,98.904,109375,3,31,True,['Russ'],0
2075,0.442,0.715,0,-3.618,1,0.0257,0.00506,0.00109,0.12,0.316,81.704,249333,4,43,False,['Red Hot Chili Peppers'],0
2076,0.917,0.116,4,-16.843,1,0.102,0.742,0.0,0.108,0.274,119.977,176065,4,41,True,['Russ'],0
2077,0.829,0.619,8,-9.288,1,0.0625,0.0187,0.0438,0.0378,0.551,122.982,331707,4,29,False,"['Autograf', 'Patrick Baker']",0
2078,0.548,0.75,7,-6.229,1,0.284,0.00834,2.81e-06,0.166,0.617,82.811,221227,4,4,True,['Kanye West'],0
2079,0.301,0.686,2,-8.36,1,0.0831,0.442,0.000115,0.121,0.276,79.036,291720,3,57,True,['Kendrick Lamar'],0
2080,0.805,0.561,7,-10.26,1,0.149,0.73,6.08e-05,0.235,0.931,122.581,171000,4,0,False,['Toots & The Maytals'],0
2081,0.699,0.72,11,-6.661,1,0.229,0.484,0.0,0.243,0.105,99.939,203970,4,0,False,['Bryant Stewart'],0
2082,0.616,0.813,9,-8.069,1,0.0275,0.0164,0.0498,0.235,0.778,131.99,309867,4,53,False,['Dire Straits'],0
2083,0.592,0.576,5,-8.279,1,0.0433,0.496,0.107,0.0869,0.276,110.045,198545,4,45,False,['Lewis OfMan'],0
2084,0.798,0.346,8,-13.235,1,0.0398,0.78,0.646,0.12,0.145,120.003,264525,4,34,False,['Helado Negro'],0
2085,0.602,0.243,4,-12.565,0,0.0343,0.598,6.36e-05,0.0981,0.151,107.772,176720,4,22,False,['Louis-Jean Cormier'],0
2086,0.661,0.791,10,-5.647,1,0.111,0.0576,0.0,0.261,0.457,86.991,223036,4,0,False,['Demi-Portion'],0
2087,0.361,0.0584,9,-18.265,0,0.0552,0.984,0.0168,0.0851,0.131,72.549,324893,3,23,False,['Matt Holubowski'],0
2088,0.403,0.075,2,-21.393,1,0.0425,0.936,0.462,0.29,0.127,113.029,366200,3,41,False,['alt-J'],0
2089,0.329,0.328,7,-12.02,1,0.0385,0.733,0.89,0.114,0.0737,104.26,287107,4,63,False,['Yo La Tengo'],0
2090,0.586,0.525,0,-8.968,1,0.498,0.0705,0.0,0.0729,0.491,126.51,222467,4,69,True,"['G-Eazy', 'Marc E. Bassy']",0
2091,0.508,0.345,2,-11.283,1,0.289,0.512,0.0,0.0731,0.0761,106.975,284780,4,0,True,['Bryant Stewart'],0
2092,0.777,0.229,7,-13.752,1,0.043,0.266,0.00055,0.054,0.186,92.726,140427,4,23,False,['R.L. Burnside'],0
2093,0.714,0.874,0,-3.802,1,0.0353,0.196,0.03,0.326,0.868,90.287,196427,4,46,False,['R.L. Burnside'],0
2094,0.7,0.848,2,-4.43,0,0.0574,0.00952,1.3e-05,0.0831,0.465,120.035,170000,4,0,False,"['Bolier', 'Redondo', 'Dana Sipos']",0
2095,0.524,0.446,8,-7.823,0,0.0275,0.688,0.000745,0.101,0.272,97.856,265773,4,3,False,['Fleet Foxes'],0
2096,0.531,0.846,11,-9.652,0,0.052,5.55e-05,0.816,0.881,0.055,130.032,622480,4,46,False,['Daft Punk'],0
2097,0.79,0.392,5,-13.078,0,0.0355,0.856,0.653,0.11,0.578,124.156,363640,4,17,False,['Noir Désir'],0
2098,0.725,0.53,4,-10.999,0,0.135,0.0239,9.76e-06,0.631,0.331,92.08,180107,4,32,True,"['GoldLink', 'Demo Taped']",0
2099,0.551,0.449,8,-11.297,1,0.0637,0.0442,0.00681,0.0831,0.392,133.558,261544,4,53,False,['Majid Jordan'],0
2100,0.496,0.706,8,-6.653,1,0.0308,0.00999,0.00298,0.39,0.311,99.856,238400,4,53,False,"['WZRD', 'Desire']",0
2101,0.583,0.454,1,-11.091,0,0.0425,0.265,0.0,0.181,0.309,74.64,334333,4,69,True,['The Weeknd'],0
2102,0.51,0.503,10,-8.756,0,0.242,0.0216,0.002,0.108,0.193,153.582,243773,4,66,True,['Earl Sweatshirt'],0
2103,0.537,0.411,7,-14.059,1,0.502,0.487,9.21e-06,0.3,0.207,94.292,216832,4,67,True,"['Wale', 'SZA']",0
2104,0.794,0.592,8,-6.973,1,0.129,0.0384,1.86e-05,0.111,0.177,97.201,177827,4,54,True,"['PARTYNEXTDOOR', 'Drake']",0
2105,0.477,0.846,8,-5.108,1,0.0965,0.0283,3.84e-06,0.379,0.581,161.3,292640,4,53,False,"['John Legend', 'Rick Ross']",0
2106,0.593,0.639,5,-7.558,0,0.114,0.0572,0.0,0.0622,0.347,97.088,219740,4,63,True,"['Childish Gambino', 'Chance the Rapper']",0
2107,0.759,0.342,1,-9.044,0,0.0406,0.775,0.0,0.112,0.22,99.995,216234,4,64,False,"['SZA', 'Chance the Rapper']",0
2108,0.706,0.692,8,-4.872,0,0.166,0.283,0.0,0.138,0.71,76.991,258919,4,37,True,"['Joey Bada$$', 'Kiesza']",0
2109,0.399,0.163,3,-16.436,0,0.0382,0.963,0.00132,0.0885,0.242,94.011,199654,3,63,False,['Henry Green'],0
2110,0.544,0.503,5,-8.155,0,0.0364,0.731,0.00988,0.148,0.305,61.465,186829,4,27,True,"['MARO', 'Ariza']",0
2111,0.759,0.843,8,-5.682,1,0.389,0.474,0.0,0.279,0.627,134.29,87493,4,25,False,['Bernard Adamus'],0
2112,0.326,0.685,10,-5.576,1,0.179,0.503,0.0,0.427,0.409,86.882,312000,5,76,False,['Cuco'],0
2113,0.57,0.576,10,-7.378,1,0.0759,0.343,1.65e-06,0.112,0.848,109.921,183273,4,22,True,['Demi Portion'],0
2114,0.376,0.699,11,-8.961,0,0.264,0.229,0.000553,0.514,0.478,137.844,225250,4,0,True,['Bryant Stewart'],0
2115,0.636,0.702,3,-7.53,0,0.0845,0.239,0.0,0.0809,0.775,82.034,273542,4,51,False,"['Disclosure', 'Nao']",0
2116,0.595,0.657,8,-5.635,0,0.469,0.184,0.0,0.107,0.474,83.192,189427,4,51,True,['Russ'],0
2117,0.408,0.341,7,-8.589,1,0.0275,0.591,0.000229,0.191,0.362,101.311,312293,4,32,False,['Bernard Adamus'],0
2118,0.556,0.455,7,-8.417,1,0.0594,0.0201,4.24e-06,0.128,0.0915,130.926,223293,4,58,False,['Bakar'],0
2119,0.67,0.528,8,-9.372,0,0.0323,0.0565,0.00117,0.102,0.628,87.965,278311,4,60,False,"['Yves Tumor', 'James K']",0
2120,0.71,0.725,1,-7.129,0,0.276,0.0338,0.0,0.285,0.189,85.97,230173,4,47,True,['Russ'],0
2121,0.763,0.336,7,-14.101,0,0.123,0.268,0.0,0.0722,0.446,108.125,218889,4,33,False,['Greentea Peng'],0
2122,0.765,0.514,5,-10.924,0,0.449,0.497,0.0,0.0929,0.571,97.423,159046,4,50,True,['Caleborate'],0
2123,0.466,0.257,10,-9.087,0,0.0393,0.933,2.45e-05,0.12,0.245,117.962,259760,4,51,False,['Nai Palm'],0
2124,0.343,0.779,8,-6.329,1,0.412,0.0974,0.0,0.134,0.625,58.286,320376,5,42,True,['Koi Child'],0
2125,0.611,0.795,0,-8.59,0,0.0485,0.184,0.0313,0.321,0.396,75.015,195200,4,48,True,['BROCKHAMPTON'],0
2126,0.662,0.954,4,-3.84,0,0.0611,0.0503,0.617,0.0771,0.767,101.18,220499,4,47,False,['Red Hot Chili Peppers'],0
2127,0.583,0.527,11,-7.876,1,0.0733,0.715,6.7e-06,0.154,0.395,97.346,187036,4,50,True,"['Noname', 'Phoelix']",0
2128,0.769,0.577,9,-7.394,0,0.0703,0.518,0.00512,0.0646,0.696,138.4,223533,4,26,False,['Greentea Peng'],0
2129,0.441,0.736,7,-7.97,0,0.0304,0.597,0.951,0.132,0.641,133.034,216587,3,42,False,['Juniore'],0
2130,0.868,0.397,4,-9.145,0,0.0732,0.192,0.0165,0.1,0.284,112.025,260787,4,40,False,"['Branko', 'Mallu Magalhães']",0
2131,0.525,0.635,5,-7.805,1,0.0239,0.147,0.000114,0.122,0.668,82.445,192028,4,57,False,['Sugar Candy Mountain'],0
2132,0.503,0.626,6,-6.231,1,0.444,0.38,0.0,0.14,0.483,74.035,205741,4,44,True,['Caballero & JeanJass'],0
2133,0.447,0.322,7,-9.868,0,0.0448,0.623,0.00177,0.0975,0.265,143.667,301693,4,49,False,['Connan Mockasin'],0
2134,0.498,0.692,5,-6.05,1,0.176,0.104,0.0,0.0688,0.577,136.662,478037,4,56,False,['Cosmo Pyke'],0
2135,0.564,0.671,8,-8.983,1,0.34,0.15,1.49e-05,0.0752,0.483,77.174,280525,4,36,False,"['Guts', 'Beat Assailant', 'Mary May']",0
2136,0.551,0.495,0,-10.319,1,0.112,0.836,2.24e-05,0.0833,0.373,129.884,291253,4,45,True,"['Lomepal', 'Lost']",0
2137,0.381,0.484,6,-11.858,0,0.0334,0.861,0.931,0.129,0.492,123.7,246867,4,47,False,['Labi Siffre'],0
2138,0.416,0.584,2,-6.044,1,0.0366,0.418,0.0197,0.216,0.53,151.402,245421,5,36,False,['Aquaserge'],0
2139,0.637,0.386,4,-11.174,1,0.0436,0.687,0.641,0.104,0.226,113.89,230947,4,20,False,['Melanie De Biasio'],0
2140,0.671,0.384,11,-14.716,0,0.0483,0.358,0.00701,0.0935,0.73,139.948,199320,4,20,False,['Melanie De Biasio'],0
2141,0.302,0.122,9,-20.895,1,0.0431,0.95,0.239,0.113,0.169,88.341,242320,4,7,False,['Melanie De Biasio'],0
2142,0.61,0.282,4,-19.64,0,0.0356,0.804,0.896,0.108,0.375,146.201,248747,5,7,False,['Melanie De Biasio'],0
2143,0.61,0.0268,4,-18.911,1,0.428,0.979,3.36e-05,0.0928,0.145,174.118,169187,3,5,False,['Melanie De Biasio'],0
2144,0.531,0.0471,0,-15.756,0,0.0388,0.826,0.0458,0.112,0.219,100.995,191280,4,6,False,['Melanie De Biasio'],0
2145,0.64,0.291,9,-16.519,0,0.0289,0.845,0.516,0.109,0.605,101.984,273227,3,24,False,['Melanie De Biasio'],0
2146,0.18,0.116,0,-20.194,1,0.0378,0.722,0.815,0.0898,0.0447,76.718,400560,4,6,False,['Melanie De Biasio'],0
2147,0.577,0.307,0,-16.104,1,0.139,0.329,0.903,0.112,0.0997,119.957,358213,4,5,False,['Melanie De Biasio'],0
2148,0.809,0.306,11,-12.462,0,0.361,0.03,0.353,0.122,0.595,131.854,245413,4,47,False,['Jaakko Eino Kalevi'],0
2149,0.748,0.72,0,-6.535,1,0.121,0.426,0.0,0.116,0.451,144.042,227179,4,44,False,['Philippe Katerine'],0
2150,0.673,0.495,8,-7.976,1,0.0636,0.618,3.8e-05,0.201,0.143,128.03,288572,4,27,True,"['SBTRKT', 'A$AP Ferg', 'Warpaint']",0
2151,0.669,0.352,1,-11.18,1,0.455,0.322,0.0,0.484,0.528,76.851,255947,4,64,False,"['Jacob Collier', 'Daniel Caesar']",0
2152,0.667,0.652,7,-7.283,1,0.198,0.0946,0.0,0.203,0.548,96.074,304907,4,55,True,"['NxWorries', 'Anderson .Paak', 'Knxwledge']",0
2153,0.688,0.33,8,-13.339,1,0.504,0.327,0.0,0.172,0.219,148.184,97987,4,56,True,['Alpha Wann'],0
2154,0.627,0.713,6,-10.057,1,0.0343,0.109,0.0717,0.129,0.727,126.043,286725,4,23,False,['Caribou'],0
2155,0.566,0.576,5,-4.859,1,0.0365,0.0578,0.0,0.0523,0.607,138.045,237693,4,61,False,['Local Natives'],0
2156,0.468,0.331,3,-11.052,1,0.036,0.613,0.00108,0.129,0.09,102.448,215507,4,57,False,['King Krule'],0
2157,0.566,0.477,3,-8.12,0,0.302,0.429,0.0,0.116,0.101,115.935,178965,5,12,True,['CJ Flemings'],0
2158,0.677,0.705,9,-4.739,1,0.24,0.00723,8.8e-05,0.179,0.792,145.101,194620,4,25,False,['Danity Kane'],0
2159,0.423,0.539,9,-5.722,0,0.0368,0.252,2.18e-05,0.0959,0.196,170.51,285000,3,52,False,['Johnny Hooker'],0
2160,0.599,0.683,10,-4.298,0,0.0289,0.0511,0.0,0.103,0.744,180.156,266400,4,23,False,['Uncle Kracker'],0
2161,0.78,0.875,10,-4.341,0,0.0578,0.0876,0.0,0.0784,0.962,119.984,282240,4,10,False,['Alison Hinds'],0
2162,0.837,0.71,6,-6.344,1,0.0406,0.247,0.00132,0.044,0.76,120.01,201883,4,32,True,"['Synapson', 'Tessa B']",0
2163,0.363,0.477,9,-12.066,1,0.054,0.123,0.0785,0.162,0.472,91.34,241293,4,27,True,['Warhaus'],0
2164,0.539,0.609,8,-9.397,1,0.0622,0.218,0.111,0.115,0.488,95.347,190227,4,54,False,['Jimi Hendrix'],0
2165,0.576,0.535,9,-8.392,1,0.041,0.588,0.0106,0.31,0.196,139.939,280074,4,63,False,['Yellow Days'],0
2166,0.512,0.594,0,-7.783,1,0.101,0.333,0.105,0.057,0.549,94.544,232258,4,58,False,['Cleo Sol'],0
2167,0.297,0.365,5,-8.348,1,0.0325,0.933,0.0274,0.0769,0.261,176.672,315707,4,52,False,['Wayne Shorter'],0
2168,0.744,0.615,0,-8.756,1,0.0394,0.0103,0.00113,0.134,0.444,118.965,210922,4,55,False,['Little Dragon'],0
2169,0.789,0.437,5,-10.471,0,0.0338,0.035,0.00336,0.12,0.634,120.013,199733,4,56,False,['Tirzah'],0
2170,0.888,0.522,1,-8.936,1,0.43,0.00739,0.0,0.0452,0.623,144.011,123373,4,75,True,"['KRYPTO9095', 'D3Mstreet']",0
2171,0.704,0.481,7,-10.643,1,0.0323,0.0266,0.0748,0.0829,0.47,118.787,449773,4,46,False,"['Miles Davis', 'Robert Glasper', 'Erykah Badu']",0
2172,0.541,0.48,8,-10.977,0,0.0327,0.752,0.828,0.118,0.16,82.12,175191,4,51,True,"['Thundercat', 'BADBADNOTGOOD', 'Flying Lotus']",0
2173,0.588,0.436,3,-12.178,0,0.305,0.561,5.48e-06,0.113,0.376,74.108,211142,4,32,False,"['Les Louanges', 'Robert Nelson']",0
2174,0.666,0.67,6,-7.838,1,0.251,0.782,1.39e-06,0.107,0.363,129.013,262281,4,1,True,"['Bryant Stewart', 'BJ The Chicago Kid']",0
2175,0.92,0.569,7,-6.628,0,0.374,0.618,7.28e-06,0.206,0.641,139.953,240000,4,55,True,['BROCKHAMPTON'],0
2176,0.661,0.826,1,-7.201,0,0.0962,0.00511,0.0837,0.366,0.124,140.012,221156,4,27,False,['Kasbo'],0
2177,0.942,0.784,10,-4.68,1,0.105,0.433,0.0,0.0949,0.521,119.871,225467,4,45,True,"['Juicy J', 'Offset']",0
2178,0.233,0.924,11,-5.304,0,0.111,0.0291,0.075,0.182,0.295,106.913,385228,4,37,True,['The Voidz'],0
